"","state","county_name","party_simplified","votes","first_digit","second_digit"
"396","CALIFORNIA","SAN LUIS OBISPO","REPUBLICAN",67436,"6","7"
"397","CALIFORNIA","SAN MATEO","DEMOCRAT",291496,"2","9"
"398","CALIFORNIA","SAN MATEO","REPUBLICAN",75584,"7","5"
"399","CALIFORNIA","SANTA BARBARA","DEMOCRAT",129963,"1","2"
"400","CALIFORNIA","SANTA BARBARA","REPUBLICAN",65736,"6","5"
"401","CALIFORNIA","SANTA CLARA","DEMOCRAT",617967,"6","1"
"402","CALIFORNIA","SANTA CLARA","REPUBLICAN",214612,"2","1"
"403","CALIFORNIA","SANTA CRUZ","DEMOCRAT",114246,"1","1"
"404","CALIFORNIA","SANTA CRUZ","REPUBLICAN",26937,"2","6"
"405","CALIFORNIA","SHASTA","DEMOCRAT",30000,"3","0"
"406","CALIFORNIA","SHASTA","REPUBLICAN",60789,"6","0"
"407","CALIFORNIA","SIERRA","DEMOCRAT",730,"7","3"
"408","CALIFORNIA","SIERRA","REPUBLICAN",1142,"1","1"
"409","CALIFORNIA","SISKIYOU","DEMOCRAT",9593,"9","5"
"410","CALIFORNIA","SISKIYOU","REPUBLICAN",13290,"1","3"
"411","CALIFORNIA","SOLANO","DEMOCRAT",131639,"1","3"
"412","CALIFORNIA","SOLANO","REPUBLICAN",69306,"6","9"
"413","CALIFORNIA","SONOMA","DEMOCRAT",199938,"1","9"
"414","CALIFORNIA","SONOMA","REPUBLICAN",61825,"6","1"
"415","CALIFORNIA","STANISLAUS","DEMOCRAT",105841,"1","0"
"416","CALIFORNIA","STANISLAUS","REPUBLICAN",104145,"1","0"
"417","CALIFORNIA","SUTTER","DEMOCRAT",17367,"1","7"
"418","CALIFORNIA","SUTTER","REPUBLICAN",24375,"2","4"
"419","CALIFORNIA","TEHAMA","DEMOCRAT",8911,"8","9"
"420","CALIFORNIA","TEHAMA","REPUBLICAN",19141,"1","9"
"421","CALIFORNIA","TRINITY","DEMOCRAT",2851,"2","8"
"422","CALIFORNIA","TRINITY","REPUBLICAN",3188,"3","1"
"423","CALIFORNIA","TULARE","DEMOCRAT",66105,"6","6"
"424","CALIFORNIA","TULARE","REPUBLICAN",77579,"7","7"
"425","CALIFORNIA","TUOLUMNE","DEMOCRAT",11978,"1","1"
"426","CALIFORNIA","TUOLUMNE","REPUBLICAN",17689,"1","7"
"427","CALIFORNIA","VENTURA","DEMOCRAT",251388,"2","5"
"428","CALIFORNIA","VENTURA","REPUBLICAN",162207,"1","6"
"429","CALIFORNIA","YOLO","DEMOCRAT",67598,"6","7"
"430","CALIFORNIA","YOLO","REPUBLICAN",27292,"2","7"
"431","CALIFORNIA","YUBA","DEMOCRAT",11230,"1","1"
"432","CALIFORNIA","YUBA","REPUBLICAN",17676,"1","7"
"433","COLORADO","ADAMS","DEMOCRAT",134202,"1","3"
"434","COLORADO","ADAMS","REPUBLICAN",95657,"9","5"
"435","COLORADO","ALAMOSA","DEMOCRAT",3759,"3","7"
"436","COLORADO","ALAMOSA","REPUBLICAN",3813,"3","8"
"437","COLORADO","ARAPAHOE","DEMOCRAT",213607,"2","1"
"438","COLORADO","ARAPAHOE","REPUBLICAN",127323,"1","2"
"439","COLORADO","ARCHULETA","DEMOCRAT",3738,"3","7"
"440","COLORADO","ARCHULETA","REPUBLICAN",5189,"5","1"
"441","COLORADO","BACA","DEMOCRAT",317,"3","1"
"442","COLORADO","BACA","REPUBLICAN",1867,"1","8"
"443","COLORADO","BENT","DEMOCRAT",732,"7","3"
"444","COLORADO","BENT","REPUBLICAN",1503,"1","5"
"445","COLORADO","BOULDER","DEMOCRAT",159089,"1","5"
"446","COLORADO","BOULDER","REPUBLICAN",42501,"4","2"
"447","COLORADO","BROOMFIELD","DEMOCRAT",29077,"2","9"
"448","COLORADO","BROOMFIELD","REPUBLICAN",16295,"1","6"
"449","COLORADO","CHAFFEE","DEMOCRAT",7160,"7","1"
"450","COLORADO","CHAFFEE","REPUBLICAN",6222,"6","2"
"451","COLORADO","CHEYENNE","DEMOCRAT",131,"1","3"
"452","COLORADO","CHEYENNE","REPUBLICAN",993,"9","9"
"453","COLORADO","CLEAR CREEK","DEMOCRAT",3604,"3","6"
"454","COLORADO","CLEAR CREEK","REPUBLICAN",2754,"2","7"
"455","COLORADO","CONEJOS","DEMOCRAT",1959,"1","9"
"456","COLORADO","CONEJOS","REPUBLICAN",2286,"2","2"
"457","COLORADO","COSTILLA","DEMOCRAT",1311,"1","3"
"458","COLORADO","COSTILLA","REPUBLICAN",741,"7","4"
"459","COLORADO","CROWLEY","DEMOCRAT",437,"4","3"
"460","COLORADO","CROWLEY","REPUBLICAN",1271,"1","2"
"461","COLORADO","CUSTER","DEMOCRAT",1112,"1","1"
"462","COLORADO","CUSTER","REPUBLICAN",2474,"2","4"
"463","COLORADO","DELTA","DEMOCRAT",5887,"5","8"
"464","COLORADO","DELTA","REPUBLICAN",13081,"1","3"
"465","COLORADO","DENVER","DEMOCRAT",313293,"3","1"
"466","COLORADO","DENVER","REPUBLICAN",71618,"7","1"
"467","COLORADO","DOLORES","DEMOCRAT",341,"3","4"
"468","COLORADO","DOLORES","REPUBLICAN",1089,"1","0"
"469","COLORADO","DOUGLAS","DEMOCRAT",104653,"1","0"
"470","COLORADO","DOUGLAS","REPUBLICAN",121270,"1","2"
"471","COLORADO","EAGLE","DEMOCRAT",18588,"1","8"
"472","COLORADO","EAGLE","REPUBLICAN",9892,"9","8"
"473","COLORADO","EL PASO","DEMOCRAT",161941,"1","6"
"474","COLORADO","EL PASO","REPUBLICAN",202828,"2","0"
"475","COLORADO","ELBERT","DEMOCRAT",4490,"4","4"
"476","COLORADO","ELBERT","REPUBLICAN",14027,"1","4"
"477","COLORADO","FREMONT","DEMOCRAT",7369,"7","3"
"478","COLORADO","FREMONT","REPUBLICAN",17517,"1","7"
"479","COLORADO","GARFIELD","DEMOCRAT",15427,"1","5"
"480","COLORADO","GARFIELD","REPUBLICAN",14717,"1","4"
"481","COLORADO","GILPIN","DEMOCRAT",2223,"2","2"
"482","COLORADO","GILPIN","REPUBLICAN",1833,"1","8"
"483","COLORADO","GRAND","DEMOCRAT",4710,"4","7"
"484","COLORADO","GRAND","REPUBLICAN",4883,"4","8"
"485","COLORADO","GUNNISON","DEMOCRAT",7132,"7","1"
"486","COLORADO","GUNNISON","REPUBLICAN",3735,"3","7"
"487","COLORADO","HINSDALE","DEMOCRAT",255,"2","5"
"488","COLORADO","HINSDALE","REPUBLICAN",353,"3","5"
"489","COLORADO","HUERFANO","DEMOCRAT",2076,"2","0"
"490","COLORADO","HUERFANO","REPUBLICAN",2203,"2","2"
"491","COLORADO","JACKSON","DEMOCRAT",175,"1","7"
"492","COLORADO","JACKSON","REPUBLICAN",681,"6","8"
"493","COLORADO","JEFFERSON","DEMOCRAT",218396,"2","1"
"494","COLORADO","JEFFERSON","REPUBLICAN",148417,"1","4"
"495","COLORADO","KIOWA","DEMOCRAT",98,"9","8"
"496","COLORADO","KIOWA","REPUBLICAN",795,"7","9"
"497","COLORADO","KIT CARSON","DEMOCRAT",662,"6","6"
"498","COLORADO","KIT CARSON","REPUBLICAN",3144,"3","1"
"499","COLORADO","LA PLATA","DEMOCRAT",20548,"2","0"
"500","COLORADO","LA PLATA","REPUBLICAN",14233,"1","4"
"501","COLORADO","LAKE","DEMOCRAT",2303,"2","3"
"502","COLORADO","LAKE","REPUBLICAN",1497,"1","4"
"503","COLORADO","LARIMER","DEMOCRAT",126120,"1","2"
"504","COLORADO","LARIMER","REPUBLICAN",91489,"9","1"
"505","COLORADO","LAS ANIMAS","DEMOCRAT",3497,"3","4"
"506","COLORADO","LAS ANIMAS","REPUBLICAN",4284,"4","2"
"507","COLORADO","LINCOLN","DEMOCRAT",470,"4","7"
"508","COLORADO","LINCOLN","REPUBLICAN",2135,"2","1"
"509","COLORADO","LOGAN","DEMOCRAT",2218,"2","2"
"510","COLORADO","LOGAN","REPUBLICAN",8087,"8","0"
"511","COLORADO","MESA","DEMOCRAT",31536,"3","1"
"512","COLORADO","MESA","REPUBLICAN",56894,"5","6"
"513","COLORADO","MINERAL","DEMOCRAT",317,"3","1"
"514","COLORADO","MINERAL","REPUBLICAN",427,"4","2"
"515","COLORADO","MOFFAT","DEMOCRAT",1203,"1","2"
"516","COLORADO","MOFFAT","REPUBLICAN",5670,"5","6"
"517","COLORADO","MONTEZUMA","DEMOCRAT",5836,"5","8"
"518","COLORADO","MONTEZUMA","REPUBLICAN",9306,"9","3"
"519","COLORADO","MONTROSE","DEMOCRAT",7687,"7","6"
"520","COLORADO","MONTROSE","REPUBLICAN",16770,"1","6"
"521","COLORADO","MORGAN","DEMOCRAT",3876,"3","8"
"522","COLORADO","MORGAN","REPUBLICAN",9593,"9","5"
"523","COLORADO","OTERO","DEMOCRAT",3605,"3","6"
"524","COLORADO","OTERO","REPUBLICAN",5756,"5","7"
"525","COLORADO","OURAY","DEMOCRAT",2365,"2","3"
"526","COLORADO","OURAY","REPUBLICAN",1577,"1","5"
"527","COLORADO","PARK","DEMOCRAT",4903,"4","9"
"528","COLORADO","PARK","REPUBLICAN",6991,"6","9"
"529","COLORADO","PHILLIPS","DEMOCRAT",486,"4","8"
"530","COLORADO","PHILLIPS","REPUBLICAN",1958,"1","9"
"531","COLORADO","PITKIN","DEMOCRAT",8989,"8","9"
"532","COLORADO","PITKIN","REPUBLICAN",2780,"2","7"
"533","COLORADO","PROWERS","DEMOCRAT",1458,"1","4"
"534","COLORADO","PROWERS","REPUBLICAN",4008,"4","0"
"535","COLORADO","PUEBLO","DEMOCRAT",43772,"4","3"
"536","COLORADO","PUEBLO","REPUBLICAN",42252,"4","2"
"537","COLORADO","RIO BLANCO","DEMOCRAT",561,"5","6"
"538","COLORADO","RIO BLANCO","REPUBLICAN",3061,"3","0"
"539","COLORADO","RIO GRANDE","DEMOCRAT",2495,"2","4"
"540","COLORADO","RIO GRANDE","REPUBLICAN",3660,"3","6"
"541","COLORADO","ROUTT","DEMOCRAT",10582,"1","0"
"542","COLORADO","ROUTT","REPUBLICAN",5925,"5","9"
"543","COLORADO","SAGUACHE","DEMOCRAT",1884,"1","8"
"544","COLORADO","SAGUACHE","REPUBLICAN",1413,"1","4"
"545","COLORADO","SAN JUAN","DEMOCRAT",342,"3","4"
"546","COLORADO","SAN JUAN","REPUBLICAN",202,"2","0"
"547","COLORADO","SAN MIGUEL","DEMOCRAT",3924,"3","9"
"548","COLORADO","SAN MIGUEL","REPUBLICAN",1136,"1","1"
"549","COLORADO","SEDGWICK","DEMOCRAT",301,"3","0"
"550","COLORADO","SEDGWICK","REPUBLICAN",1121,"1","1"
"551","COLORADO","SUMMIT","DEMOCRAT",12631,"1","2"
"552","COLORADO","SUMMIT","REPUBLICAN",5322,"5","3"
"553","COLORADO","TELLER","DEMOCRAT",5278,"5","2"
"554","COLORADO","TELLER","REPUBLICAN",11241,"1","1"
"555","COLORADO","WASHINGTON","DEMOCRAT",369,"3","6"
"556","COLORADO","WASHINGTON","REPUBLICAN",2595,"2","5"
"557","COLORADO","WELD","DEMOCRAT",66060,"6","6"
"558","COLORADO","WELD","REPUBLICAN",96145,"9","6"
"559","COLORADO","YUMA","DEMOCRAT",785,"7","8"
"560","COLORADO","YUMA","REPUBLICAN",4107,"4","1"
"561","CONNECTICUT","FAIRFIELD","DEMOCRAT",297505,"2","9"
"562","CONNECTICUT","FAIRFIELD","REPUBLICAN",168445,"1","6"
"563","CONNECTICUT","HARTFORD","DEMOCRAT",283368,"2","8"
"564","CONNECTICUT","HARTFORD","REPUBLICAN",159024,"1","5"
"565","CONNECTICUT","LITCHFIELD","DEMOCRAT",50164,"5","0"
"566","CONNECTICUT","LITCHFIELD","REPUBLICAN",55601,"5","5"
"567","CONNECTICUT","MIDDLESEX","DEMOCRAT",56848,"5","6"
"568","CONNECTICUT","MIDDLESEX","REPUBLICAN",40665,"4","0"
"569","CONNECTICUT","NEW HAVEN","DEMOCRAT",242629,"2","4"
"570","CONNECTICUT","NEW HAVEN","REPUBLICAN",169892,"1","6"
"571","CONNECTICUT","NEW LONDON","DEMOCRAT",79459,"7","9"
"572","CONNECTICUT","NEW LONDON","REPUBLICAN",57110,"5","7"
"573","CONNECTICUT","TOLLAND","DEMOCRAT",44006,"4","4"
"574","CONNECTICUT","TOLLAND","REPUBLICAN",34819,"3","4"
"575","CONNECTICUT","WINDHAM","DEMOCRAT",26701,"2","6"
"576","CONNECTICUT","WINDHAM","REPUBLICAN",29141,"2","9"
"577","DELAWARE","KENT","DEMOCRAT",44552,"4","4"
"578","DELAWARE","KENT","REPUBLICAN",41009,"4","1"
"579","DELAWARE","NEW CASTLE","DEMOCRAT",195034,"1","9"
"580","DELAWARE","NEW CASTLE","REPUBLICAN",88364,"8","8"
"581","DELAWARE","SUSSEX","DEMOCRAT",56682,"5","6"
"582","DELAWARE","SUSSEX","REPUBLICAN",71230,"7","1"
"583","DISTRICT OF COLUMBIA","DISTRICT OF COLUMBIA","DEMOCRAT",317323,"3","1"
"584","DISTRICT OF COLUMBIA","DISTRICT OF COLUMBIA","REPUBLICAN",18586,"1","8"
"585","FLORIDA","ALACHUA","DEMOCRAT",89704,"8","9"
"586","FLORIDA","ALACHUA","REPUBLICAN",50972,"5","0"
"587","FLORIDA","BAKER","DEMOCRAT",2037,"2","0"
"588","FLORIDA","BAKER","REPUBLICAN",11911,"1","1"
"589","FLORIDA","BAY","DEMOCRAT",25614,"2","5"
"590","FLORIDA","BAY","REPUBLICAN",66097,"6","6"
"591","FLORIDA","BRADFORD","DEMOCRAT",3160,"3","1"
"592","FLORIDA","BRADFORD","REPUBLICAN",10334,"1","0"
"593","FLORIDA","BREVARD","DEMOCRAT",148549,"1","4"
"594","FLORIDA","BREVARD","REPUBLICAN",207883,"2","0"
"595","FLORIDA","BROWARD","DEMOCRAT",618752,"6","1"
"596","FLORIDA","BROWARD","REPUBLICAN",333409,"3","3"
"597","FLORIDA","CALHOUN","DEMOCRAT",1209,"1","2"
"598","FLORIDA","CALHOUN","REPUBLICAN",5274,"5","2"
"599","FLORIDA","CHARLOTTE","DEMOCRAT",42273,"4","2"
"600","FLORIDA","CHARLOTTE","REPUBLICAN",73243,"7","3"
"601","FLORIDA","CITRUS","DEMOCRAT",27092,"2","7"
"602","FLORIDA","CITRUS","REPUBLICAN",65352,"6","5"
"603","FLORIDA","CLAY","DEMOCRAT",38317,"3","8"
"604","FLORIDA","CLAY","REPUBLICAN",84480,"8","4"
"605","FLORIDA","COLLIER","DEMOCRAT",77621,"7","7"
"606","FLORIDA","COLLIER","REPUBLICAN",128950,"1","2"
"607","FLORIDA","COLUMBIA","DEMOCRAT",8914,"8","9"
"608","FLORIDA","COLUMBIA","REPUBLICAN",23836,"2","3"
"609","FLORIDA","DESOTO","DEMOCRAT",4259,"4","2"
"610","FLORIDA","DESOTO","REPUBLICAN",8313,"8","3"
"611","FLORIDA","DIXIE","DEMOCRAT",1365,"1","3"
"612","FLORIDA","DIXIE","REPUBLICAN",6759,"6","7"
"613","FLORIDA","DUVAL","DEMOCRAT",252556,"2","5"
"614","FLORIDA","DUVAL","REPUBLICAN",233762,"2","3"
"615","FLORIDA","ESCAMBIA","DEMOCRAT",70929,"7","0"
"616","FLORIDA","ESCAMBIA","REPUBLICAN",96674,"9","6"
"617","FLORIDA","FLAGLER","DEMOCRAT",28161,"2","8"
"618","FLORIDA","FLAGLER","REPUBLICAN",43043,"4","3"
"619","FLORIDA","FRANKLIN","DEMOCRAT",2120,"2","1"
"620","FLORIDA","FRANKLIN","REPUBLICAN",4675,"4","6"
"621","FLORIDA","GADSDEN","DEMOCRAT",16153,"1","6"
"622","FLORIDA","GADSDEN","REPUBLICAN",7465,"7","4"
"623","FLORIDA","GILCHRIST","DEMOCRAT",1700,"1","7"
"624","FLORIDA","GILCHRIST","REPUBLICAN",7895,"7","8"
"625","FLORIDA","GLADES","DEMOCRAT",1385,"1","3"
"626","FLORIDA","GLADES","REPUBLICAN",3782,"3","7"
"627","FLORIDA","GULF","DEMOCRAT",1985,"1","9"
"628","FLORIDA","GULF","REPUBLICAN",6113,"6","1"
"629","FLORIDA","HAMILTON","DEMOCRAT",1963,"1","9"
"630","FLORIDA","HAMILTON","REPUBLICAN",3815,"3","8"
"631","FLORIDA","HARDEE","DEMOCRAT",2298,"2","2"
"632","FLORIDA","HARDEE","REPUBLICAN",6122,"6","1"
"633","FLORIDA","HENDRY","DEMOCRAT",4929,"4","9"
"634","FLORIDA","HENDRY","REPUBLICAN",7906,"7","9"
"635","FLORIDA","HERNANDO","DEMOCRAT",37519,"3","7"
"636","FLORIDA","HERNANDO","REPUBLICAN",70412,"7","0"
"637","FLORIDA","HIGHLANDS","DEMOCRAT",16938,"1","6"
"638","FLORIDA","HIGHLANDS","REPUBLICAN",34873,"3","4"
"639","FLORIDA","HILLSBOROUGH","DEMOCRAT",376367,"3","7"
"640","FLORIDA","HILLSBOROUGH","REPUBLICAN",327398,"3","2"
"641","FLORIDA","HOLMES","DEMOCRAT",924,"9","2"
"642","FLORIDA","HOLMES","REPUBLICAN",8080,"8","0"
"643","FLORIDA","INDIAN RIVER","DEMOCRAT",37844,"3","7"
"644","FLORIDA","INDIAN RIVER","REPUBLICAN",58872,"5","8"
"645","FLORIDA","JACKSON","DEMOCRAT",6766,"6","7"
"646","FLORIDA","JACKSON","REPUBLICAN",15488,"1","5"
"647","FLORIDA","JEFFERSON","DEMOCRAT",3897,"3","8"
"648","FLORIDA","JEFFERSON","REPUBLICAN",4479,"4","4"
"649","FLORIDA","LAFAYETTE","DEMOCRAT",510,"5","1"
"650","FLORIDA","LAFAYETTE","REPUBLICAN",3128,"3","1"
"651","FLORIDA","LAKE","DEMOCRAT",83505,"8","3"
"652","FLORIDA","LAKE","REPUBLICAN",125859,"1","2"
"653","FLORIDA","LEE","DEMOCRAT",157695,"1","5"
"654","FLORIDA","LEE","REPUBLICAN",233247,"2","3"
"655","FLORIDA","LEON","DEMOCRAT",103517,"1","0"
"656","FLORIDA","LEON","REPUBLICAN",57453,"5","7"
"657","FLORIDA","LEVY","DEMOCRAT",6205,"6","2"
"658","FLORIDA","LEVY","REPUBLICAN",16749,"1","6"
"659","FLORIDA","LIBERTY","DEMOCRAT",694,"6","9"
"660","FLORIDA","LIBERTY","REPUBLICAN",2846,"2","8"
"661","FLORIDA","MADISON","DEMOCRAT",3747,"3","7"
"662","FLORIDA","MADISON","REPUBLICAN",5576,"5","5"
"663","FLORIDA","MANATEE","DEMOCRAT",90166,"9","0"
"664","FLORIDA","MANATEE","REPUBLICAN",124987,"1","2"
"665","FLORIDA","MARION","DEMOCRAT",74858,"7","4"
"666","FLORIDA","MARION","REPUBLICAN",127826,"1","2"
"667","FLORIDA","MARTIN","DEMOCRAT",36893,"3","6"
"668","FLORIDA","MARTIN","REPUBLICAN",61168,"6","1"
"669","FLORIDA","MIAMI-DADE","DEMOCRAT",617864,"6","1"
"670","FLORIDA","MIAMI-DADE","REPUBLICAN",532833,"5","3"
"671","FLORIDA","MONROE","DEMOCRAT",21876,"2","1"
"672","FLORIDA","MONROE","REPUBLICAN",25683,"2","5"
"673","FLORIDA","NASSAU","DEMOCRAT",15564,"1","5"
"674","FLORIDA","NASSAU","REPUBLICAN",42566,"4","2"
"675","FLORIDA","OKALOOSA","DEMOCRAT",34248,"3","4"
"676","FLORIDA","OKALOOSA","REPUBLICAN",79798,"7","9"
"677","FLORIDA","OKEECHOBEE","DEMOCRAT",4390,"4","3"
"678","FLORIDA","OKEECHOBEE","REPUBLICAN",11470,"1","1"
"679","FLORIDA","ORANGE","DEMOCRAT",395014,"3","9"
"680","FLORIDA","ORANGE","REPUBLICAN",245398,"2","4"
"681","FLORIDA","OSCEOLA","DEMOCRAT",97297,"9","7"
"682","FLORIDA","OSCEOLA","REPUBLICAN",73480,"7","3"
"683","FLORIDA","PALM BEACH","DEMOCRAT",433572,"4","3"
"684","FLORIDA","PALM BEACH","REPUBLICAN",334711,"3","3"
"685","FLORIDA","PASCO","DEMOCRAT",119073,"1","1"
"686","FLORIDA","PASCO","REPUBLICAN",179621,"1","7"
"687","FLORIDA","PINELLAS","DEMOCRAT",277450,"2","7"
"688","FLORIDA","PINELLAS","REPUBLICAN",276209,"2","7"
"689","FLORIDA","POLK","DEMOCRAT",145049,"1","4"
"690","FLORIDA","POLK","REPUBLICAN",194586,"1","9"
"691","FLORIDA","PUTNAM","DEMOCRAT",10527,"1","0"
"692","FLORIDA","PUTNAM","REPUBLICAN",25514,"2","5"
"693","FLORIDA","SANTA ROSA","DEMOCRAT",27612,"2","7"
"694","FLORIDA","SANTA ROSA","REPUBLICAN",77385,"7","7"
"695","FLORIDA","SARASOTA","DEMOCRAT",120110,"1","2"
"696","FLORIDA","SARASOTA","REPUBLICAN",148370,"1","4"
"697","FLORIDA","SEMINOLE","DEMOCRAT",132524,"1","3"
"698","FLORIDA","SEMINOLE","REPUBLICAN",125236,"1","2"
"699","FLORIDA","ST JOHNS","DEMOCRAT",63850,"6","3"
"700","FLORIDA","ST JOHNS","REPUBLICAN",110946,"1","1"
"701","FLORIDA","ST LUCIE","DEMOCRAT",84137,"8","4"
"702","FLORIDA","ST LUCIE","REPUBLICAN",86831,"8","6"
"703","FLORIDA","SUMTER","DEMOCRAT",29341,"2","9"
"704","FLORIDA","SUMTER","REPUBLICAN",62761,"6","2"
"705","FLORIDA","SUWANNEE","DEMOCRAT",4485,"4","4"
"706","FLORIDA","SUWANNEE","REPUBLICAN",16410,"1","6"
"707","FLORIDA","TAYLOR","DEMOCRAT",2299,"2","2"
"708","FLORIDA","TAYLOR","REPUBLICAN",7751,"7","7"
"709","FLORIDA","UNION","DEMOCRAT",1053,"1","0"
"710","FLORIDA","UNION","REPUBLICAN",5133,"5","1"
"711","FLORIDA","VOLUSIA","DEMOCRAT",130575,"1","3"
"712","FLORIDA","VOLUSIA","REPUBLICAN",173821,"1","7"
"713","FLORIDA","WAKULLA","DEMOCRAT",5351,"5","3"
"714","FLORIDA","WAKULLA","REPUBLICAN",12874,"1","2"
"715","FLORIDA","WALTON","DEMOCRAT",10338,"1","0"
"716","FLORIDA","WALTON","REPUBLICAN",32947,"3","2"
"717","FLORIDA","WASHINGTON","DEMOCRAT",2347,"2","3"
"718","FLORIDA","WASHINGTON","REPUBLICAN",9876,"9","8"
"719","GEORGIA","APPLING","DEMOCRAT",1779,"1","7"
"720","GEORGIA","APPLING","REPUBLICAN",6526,"6","5"
"721","GEORGIA","ATKINSON","DEMOCRAT",825,"8","2"
"722","GEORGIA","ATKINSON","REPUBLICAN",2300,"2","3"
"723","GEORGIA","BACON","DEMOCRAT",625,"6","2"
"724","GEORGIA","BACON","REPUBLICAN",4018,"4","0"
"725","GEORGIA","BAKER","DEMOCRAT",652,"6","5"
"726","GEORGIA","BAKER","REPUBLICAN",897,"8","9"
"727","GEORGIA","BALDWIN","DEMOCRAT",9140,"9","1"
"728","GEORGIA","BALDWIN","REPUBLICAN",8903,"8","9"
"729","GEORGIA","BANKS","DEMOCRAT",932,"9","3"
"730","GEORGIA","BANKS","REPUBLICAN",7795,"7","7"
"731","GEORGIA","BARROW","DEMOCRAT",10453,"1","0"
"732","GEORGIA","BARROW","REPUBLICAN",26804,"2","6"
"733","GEORGIA","BARTOW","DEMOCRAT",12092,"1","2"
"734","GEORGIA","BARTOW","REPUBLICAN",37674,"3","7"
"735","GEORGIA","BEN HILL","DEMOCRAT",2392,"2","3"
"736","GEORGIA","BEN HILL","REPUBLICAN",4110,"4","1"
"737","GEORGIA","BERRIEN","DEMOCRAT",1269,"1","2"
"738","GEORGIA","BERRIEN","REPUBLICAN",6419,"6","4"
"739","GEORGIA","BIBB","DEMOCRAT",43468,"4","3"
"740","GEORGIA","BIBB","REPUBLICAN",26585,"2","6"
"741","GEORGIA","BLECKLEY","DEMOCRAT",1311,"1","3"
"742","GEORGIA","BLECKLEY","REPUBLICAN",4328,"4","3"
"743","GEORGIA","BRANTLEY","DEMOCRAT",699,"6","9"
"744","GEORGIA","BRANTLEY","REPUBLICAN",6991,"6","9"
"745","GEORGIA","BROOKS","DEMOCRAT",2790,"2","7"
"746","GEORGIA","BROOKS","REPUBLICAN",4260,"4","2"
"747","GEORGIA","BRYAN","DEMOCRAT",6739,"6","7"
"748","GEORGIA","BRYAN","REPUBLICAN",14244,"1","4"
"749","GEORGIA","BULLOCH","DEMOCRAT",11243,"1","1"
"750","GEORGIA","BULLOCH","REPUBLICAN",18386,"1","8"
"751","GEORGIA","BURKE","DEMOCRAT",5209,"5","2"
"752","GEORGIA","BURKE","REPUBLICAN",5400,"5","4"
"753","GEORGIA","BUTTS","DEMOCRAT",3274,"3","2"
"754","GEORGIA","BUTTS","REPUBLICAN",8406,"8","4"
"755","GEORGIA","CALHOUN","DEMOCRAT",1260,"1","2"
"756","GEORGIA","CALHOUN","REPUBLICAN",923,"9","2"
"757","GEORGIA","CAMDEN","DEMOCRAT",7967,"7","9"
"758","GEORGIA","CAMDEN","REPUBLICAN",15251,"1","5"
"759","GEORGIA","CANDLER","DEMOCRAT",1269,"1","2"
"760","GEORGIA","CANDLER","REPUBLICAN",3133,"3","1"
"761","GEORGIA","CARROLL","DEMOCRAT",16238,"1","6"
"762","GEORGIA","CARROLL","REPUBLICAN",37476,"3","7"
"763","GEORGIA","CATOOSA","DEMOCRAT",6932,"6","9"
"764","GEORGIA","CATOOSA","REPUBLICAN",25167,"2","5"
"765","GEORGIA","CHARLTON","DEMOCRAT",1103,"1","1"
"766","GEORGIA","CHARLTON","REPUBLICAN",3419,"3","4"
"767","GEORGIA","CHATHAM","DEMOCRAT",78254,"7","8"
"768","GEORGIA","CHATHAM","REPUBLICAN",53237,"5","3"
"769","GEORGIA","CHATTAHOOCHEE","DEMOCRAT",667,"6","6"
"770","GEORGIA","CHATTAHOOCHEE","REPUBLICAN",880,"8","8"
"771","GEORGIA","CHATTOOGA","DEMOCRAT",1854,"1","8"
"772","GEORGIA","CHATTOOGA","REPUBLICAN",8064,"8","0"
"773","GEORGIA","CHEROKEE","DEMOCRAT",42794,"4","2"
"774","GEORGIA","CHEROKEE","REPUBLICAN",99587,"9","9"
"775","GEORGIA","CLARKE","DEMOCRAT",36048,"3","6"
"776","GEORGIA","CLARKE","REPUBLICAN",14446,"1","4"
"777","GEORGIA","CLAY","DEMOCRAT",790,"7","9"
"778","GEORGIA","CLAY","REPUBLICAN",637,"6","3"
"779","GEORGIA","CLAYTON","DEMOCRAT",95476,"9","5"
"780","GEORGIA","CLAYTON","REPUBLICAN",15813,"1","5"
"781","GEORGIA","CLINCH","DEMOCRAT",747,"7","4"
"782","GEORGIA","CLINCH","REPUBLICAN",2105,"2","1"
"783","GEORGIA","COBB","DEMOCRAT",221846,"2","2"
"784","GEORGIA","COBB","REPUBLICAN",165459,"1","6"
"785","GEORGIA","COFFEE","DEMOCRAT",4511,"4","5"
"786","GEORGIA","COFFEE","REPUBLICAN",10578,"1","0"
"787","GEORGIA","COLQUITT","DEMOCRAT",4187,"4","1"
"788","GEORGIA","COLQUITT","REPUBLICAN",11777,"1","1"
"789","GEORGIA","COLUMBIA","DEMOCRAT",29236,"2","9"
"790","GEORGIA","COLUMBIA","REPUBLICAN",50013,"5","0"
"791","GEORGIA","COOK","DEMOCRAT",2059,"2","0"
"792","GEORGIA","COOK","REPUBLICAN",4900,"4","9"
"793","GEORGIA","COWETA","DEMOCRAT",24210,"2","4"
"794","GEORGIA","COWETA","REPUBLICAN",51501,"5","1"
"795","GEORGIA","CRAWFORD","DEMOCRAT",1615,"1","6"
"796","GEORGIA","CRAWFORD","REPUBLICAN",4428,"4","4"
"797","GEORGIA","CRISP","DEMOCRAT",2986,"2","9"
